abn,charity_name,state,charity_size,conducted_activities,main_activity,operates_in_vic,staff_full_time,staff_part_time,staff_casual,staff_volunteers,donations_and_bequests,all_other_revenue,total_revenue,other_income,total_gross_income,employee_expenses,interest_expenses,grants_and_donations_made_for_use_in_australia,grants_and_donations_made_for_use_outside_australia,all_other_expenses,total_expenses,net_surplus_deficit,Year,Valid_ABN,community_sector_main,vic_community_sector,cleaned_charitysize,correct_charitysize,VCOSS_charitysize,revenue_from_goods_and_services,revenue_from_investments,government_grants,main_beneficiaries,other_beneficiaries_not_listed,other_beneficiaries_description,reported_income,income_variance,inaccurate_income_reported,reported_expenses,expenses_variance,inaccurate_expenses_reported,total_employees,employeeexpenses_per_employee,excessive_expenses,invalid_negative_values,total_grants_type,grants_income_prop,imbalanced_grants
34152887440,HAE AUSTRALASIA LTD,VIC,Small,TRUE,Other health service delivery,TRUE,0,0,0,7,4245,28656,33457,0,33457,0,0,0,0,40272,40272,-6815,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,556,0,People with chronic illness (including terminal illness),FALSE,NA,33457,0,accurate,40272,0,accurate,7,0,not excessive,0,0,0,balanced
34159791518,Brand New Day (Victoria) Ltd,VIC,Small,TRUE,Economic social community development,TRUE,1,0,0,8,240000,0,243334,0,243334,36286,0,0,0,41492,77778,165556,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,3334,0,General community in Australia,FALSE,NA,243334,0,accurate,77778,0,accurate,9,4031.777777777778,not excessive,0,0,0,balanced
34167643647,Community Pop-Up Markets Ltd.,VIC,Small,TRUE,Other health service delivery,TRUE,0,0,3,20,23139,10946,220300,0,220300,58710,0,0,0,189726,248436,-28136,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,186215,0,0,General community in Australia,FALSE,NA,220300,0,accurate,248436,0,accurate,23,2552.608695652174,not excessive,0,0,0,balanced
34169636631,Spur Afrika Australia Ltd,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,50,198691,0,199109,0,199109,0,0,0,115473,8581,124054,75055,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,418,0,Overseas communities or charities,FALSE,NA,199109,0,accurate,124054,0,accurate,50,0,not excessive,0,0,0,balanced
34172849274,Yarra Ranges Kindergartens Inc,VIC,Large,TRUE,Other education,TRUE,1,46,25,0,88895,4865,2479274,0,2479274,2055548,0,0,0,364438,2419986,59288,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,864510,47234,1473770,Early childhood - aged under 6,FALSE,NA,2479274,0,accurate,2419986,0,accurate,72,28549.277777777777,not excessive,0,1473770,0.5944361131524794,balanced
34210703350,Mirridong Services Inc,VIC,Large,TRUE,Other health service delivery,TRUE,8,20,2,9,9044,56817,1692311,0,1692311,1454642,0,0,0,320722,1775364,-83053,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,244645,9124,1372681,People with disabilities,FALSE,NA,1692311,0,accurate,1775364,0,accurate,39,37298.51282051282,not excessive,0,1372681,0.8111280964314479,balanced
34213628783,Learning Education And Play Centre,VIC,Medium,TRUE,Social services,TRUE,0,5,4,1,0,22796,282522,0,282522,236225,0,0,0,62224,298449,-15927,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,32861,8790,218075,Early childhood - aged under 6,FALSE,NA,282522,0,accurate,298449,0,accurate,10,23622.5,not excessive,0,218075,0.771886791117152,balanced
34230442995,WANGARATTA RSL SUB-BRANCH PATRIOTIC FUND,VIC,SMALL,TRUE,Social services,TRUE,0,0,0,5,7985,27570,199539,742534,942073,0,0,0,0,964885,964885,-22812,2017,Valid ABN,TRUE,TRUE,S,TRUE,Medium,148801,0,15183,Veterans and/or their families,FALSE,NA,942073,0,accurate,964885,0,accurate,5,0,not excessive,0,15183,0.016116585445076975,balanced
34252646430,The Australian Hidayah Foundation Incorporated,VIC,Small,TRUE,Aged care activities,TRUE,2,2,10,6,10589,0,10589,0,10589,0,0,1690,8663,360,10713,-124,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,0,General community in Australia,TRUE,"Orphans, orphanages, single mother, elder (60 and over)",10589,0,accurate,10713,0,accurate,20,0,not excessive,0,0,0,balanced
34256073685,Dandenong & District Aborigines Co Operative Ltd,VIC,Large,TRUE,Other health service delivery,TRUE,25,16,1,0,0,0,4006667,0,4006667,2307123,0,0,0,1658505,3965628,41039,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,497708,339,3508620,Aboriginal and Torres Strait Islander people,FALSE,NA,4006667,0,accurate,3965628,0,accurate,42,54931.5,not excessive,0,3508620,0.8756954346343232,balanced
34296476680,YARRA VALLEY RAILWAY INC.,VIC,Large,TRUE,Economic social community development,TRUE,0,0,0,150,97628,765154,1897964,0,1897964,0,0,0,0,2170410,2170410,-272446,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,110719,92077,832386,Other charities,TRUE,Non Profit community group  Operating Museum/Heritage Railway,1897964,0,accurate,2170410,0,accurate,150,0,not excessive,0,832386,0.43856785481705657,balanced
34320443651,Disabled Divers Association,VIC,Small,TRUE,Social services,TRUE,0,0,0,42,3250,0,9500,0,9500,0,0,0,0,8632,8632,868,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,250,0,6000,People with disabilities,FALSE,NA,9500,0,accurate,8632,0,accurate,42,0,not excessive,0,6000,0.631578947368421,balanced
34335920537,TLC For kids Inc,VIC,Large,TRUE,Emergency relief,TRUE,4,5,1,40,139869,1166323,1326192,0,1326192,476192,0,0,0,786804,1262996,63196,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,0,0,20000,Families,FALSE,NA,1326192,0,accurate,1262996,0,accurate,50,9523.84,not excessive,0,20000,0.015080772618142772,balanced
34355283841,Surf Lifesaving Lakes Entrance Inc.,VIC,Small,TRUE,Emergency relief,TRUE,0,0,0,0,7167,0,105385,82221,187606,0,0,0,0,108056,108056,79550,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,0,98218,Families,FALSE,NA,187606,0,accurate,108056,0,accurate,0,0,not excessive,0,98218,0.5235333624724156,balanced
34446626051,Don Bosco Brunswick Youth Foundation Incorporated,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,48,2000,0,2000,0,2000,1800,0,0,0,1630,3430,-1430,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,0,Families,FALSE,NA,2000,0,accurate,3430,0,accurate,48,37.5,not excessive,0,0,0,balanced
34473085494,Robinvale Preschool Association Incorporated,VIC,Small,TRUE,Other education,TRUE,0,0,0,7,4030,45104,49134,0,49134,0,0,0,0,8818,8818,40316,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,0,General community in Australia,FALSE,NA,49134,0,accurate,8818,0,accurate,7,0,not excessive,0,0,0,balanced
34504409468,Portland Cable Trams Inc,VIC,Small,TRUE,Economic social community development,TRUE,1,0,0,60,29752,6941,179926,0,179926,66357,0,0,0,95253,161610,18316,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,143042,191,0,General community in Australia,FALSE,NA,179926,0,accurate,161610,0,accurate,61,1087.8196721311476,not excessive,0,0,0,balanced
34585687498,Common Goodness Foundation,VIC,Small,TRUE,Employment training,TRUE,0,0,0,0,0,18006,18006,0,18006,0,0,20000,0,2640,22640,-4634,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,0,Youth - aged 15 to under 25,FALSE,NA,18006,0,accurate,22640,0,accurate,0,0,not excessive,0,0,0,balanced
34595504062,Euroa Rsl Sub-Branch,VIC,Small,TRUE,Civic advocacy activities,TRUE,0,0,0,40,20,19089,20302,0,20302,0,0,11000,0,27792,38792,-18490,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,60,133,1000,Veterans and/or their families,FALSE,NA,20302,0,accurate,38792,0,accurate,40,0,not excessive,0,1000,0.04925623091321052,balanced
34606807390,Victorian Council of Churches Emergencies Ministry Ltd,VIC,Medium,TRUE,Emergency relief,TRUE,3,0,0,1,16430,3816,409353,0,409353,247685,0,0,0,116040,363725,45628,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,9336,0,379771,General community in Australia,FALSE,NA,409353,0,accurate,363725,0,accurate,4,61921.25,not excessive,0,379771,0.9277347423861557,balanced
34616501832,St Tom's Hope Ltd,VIC,Small,TRUE,Emergency relief,TRUE,0,0,0,100,43362,0,43374,0,43374,0,0,0,22808,9648,32456,10918,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,12,0,Financially disadvantaged people,FALSE,NA,43374,0,accurate,32456,0,accurate,100,0,not excessive,0,0,0,balanced
34624145785,Ripponlea Kindergarten Inc,VIC,Medium,TRUE,Other education,TRUE,1,5,5,16,13179,0,300208,0,300208,188803,0,20,0,109104,297927,2281,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,144543,1454,141032,Early childhood - aged under 6,FALSE,NA,300208,0,accurate,297927,0,accurate,27,6992.7037037037035,not excessive,0,141032,0.4697809518733678,balanced
34737934311,LIFE Centre Trust Inc,Victoria,Medium,TRUE,Social services,TRUE,0,0,0,200,322878,0,322878,0,322878,0,0,56,0,23396,23452,299426,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,0,0,General community in Australia,FALSE,NA,322878,0,accurate,23452,0,accurate,200,0,not excessive,0,0,0,balanced
34750672219,Vietnam Veterans Association Of Australia Victorian Branch,VIC,Small,TRUE,Social services,TRUE,0,0,0,140,18712,0,100856,31915,132771,0,0,109561,0,87555,197116,-64345,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,31458,686,50000,Veterans and/or their families,FALSE,NA,132771,0,accurate,197116,0,accurate,140,0,not excessive,0,50000,0.3765882609907284,balanced
34844707349,Port Phillip Community Group Limited,VIC,Large,TRUE,Social services,TRUE,1,12,20,100,51649,66565,1209892,0,1209892,856473,0,0,0,432525,1288998,-79106,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,0,0,1091678,Financially disadvantaged people,FALSE,NA,1209892,0,accurate,1288998,0,accurate,133,6439.646616541353,not excessive,0,1091678,0.9022937584511675,balanced
34852517693,The Trustee For Mary Ward International Australia Charitable Trust,VIC,Medium,TRUE,Economic social community development,TRUE,0,0,0,0,202204,91666,375724,36137,411861,0,0,0,204200,142751,346951,64910,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,81854,0,Females,FALSE,NA,411861,0,accurate,346951,0,accurate,0,0,not excessive,0,0,0,balanced
34895911408,Wycheproof Community Resource Centre Inc.,VIC,Medium,TRUE,Economic social community development,TRUE,0,6,2,61,20138,0,296823,0,296823,163667,0,12401,0,90775,266843,29980,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,123094,4039,149552,People in rural/regional/remote communities,FALSE,NA,296823,0,accurate,266843,0,accurate,69,2371.985507246377,not excessive,0,149552,0.5038423572297295,balanced
34909009188,Koo Wee Rup Rsl Sub-Branch,VIC,Small,TRUE,Social services,TRUE,0,0,0,25,0,9717,9717,0,9717,0,0,0,0,9700,9700,17,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,0,Veterans and/or their families,FALSE,NA,9717,0,accurate,9700,0,accurate,25,0,not excessive,0,0,0,balanced
34930265969,Edward Wilson Estate,VIC,Medium,TRUE,Social services,TRUE,0,0,0,0,0,0,411611,58578,470189,0,0,254000,0,78607,332607,137582,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,411611,0,People at risk of homelessness/people experiencing homelessness,FALSE,NA,470189,0,accurate,332607,0,accurate,0,0,not excessive,0,0,0,balanced
35006660984,Lowther Hall Anglican Grammar School,VIC,Large,TRUE,Other education,TRUE,77,44,11,0,0,881058,21881368,0,21881368,16367915,175947,0,0,4911528,21455390,425978,2017,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,15375995,0,5624315,Females,FALSE,NA,21881368,0,accurate,21455390,0,accurate,132,123999.35606060606,not excessive,0,5624315,0.257036717265575,balanced
35007279144,Pnh Support Association Of Australia Inc.,VIC,Small,TRUE,Other health service delivery,TRUE,0,0,0,4,2170,300,2470,0,2470,0,0,0,0,4533,4533,-2063,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,0,People with chronic illness (including terminal illness),FALSE,NA,2470,0,accurate,4533,0,accurate,4,0,not excessive,0,0,0,balanced
35009569106,The SH Williams Trust,VIC,Small,TRUE,Other education,TRUE,0,0,0,4,0,0,83552,0,83552,0,0,25000,0,18363,43363,40189,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,83552,0,General community in Australia,FALSE,NA,83552,0,accurate,43363,0,accurate,4,0,not excessive,0,0,0,balanced
35139670232,The Nadrasca Foundation,VIC,Small,TRUE,Social services,TRUE,0,0,0,3,5000,0,7219,0,7219,0,0,129,0,850,979,6240,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,2219,0,People with disabilities,FALSE,NA,7219,0,accurate,979,0,accurate,3,0,not excessive,0,0,0,balanced
35151927173,Bass Coast Community Foundation Open Fund,VIC,Small,TRUE,Economic social community development,TRUE,0,1,0,12,597,113106,113703,0,113703,14703,0,47294,0,15507,77504,36199,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,0,0,Youth - aged 15 to under 25,FALSE,NA,113703,0,accurate,77504,0,accurate,13,1131,not excessive,0,0,0,balanced
35157575843,Watsonia Pre School Association,VIC,Medium,TRUE,Other education,TRUE,0,4,1,0,1181,18389,350890,0,350890,236515,0,18245,0,58328,313088,37802,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,84002,201,247117,Early childhood - aged under 6,FALSE,NA,350890,0,accurate,313088,0,accurate,5,47303,not excessive,0,247117,0.7042577445923224,balanced
35160445090,CHARLES BONNET SYNDROME FOUNDATION (AUSTRALIA),VIC,Small,TRUE,Other health service delivery,TRUE,0,0,0,10,960,275,3724,0,3724,0,0,0,0,5980,5980,-2256,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,2372,117,0,Adults - aged 65 and over,FALSE,NA,3724,0,accurate,5980,0,accurate,10,0,not excessive,0,0,0,balanced
35183785369,Willaura Hospital Auxiliary,VIC,Small,TRUE,Aged care activities,TRUE,0,0,0,14,6100,10883,18483,0,18483,0,0,3353,0,1803,5156,13327,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,1500,Adults - aged 65 and over,FALSE,NA,18483,0,accurate,5156,0,accurate,14,0,not excessive,0,1500,0.08115565654926149,balanced
35227974563,Flash Drive Beyond the Classroom Inc.,VIC,Small,TRUE,Other education,TRUE,0,1,0,15,165,0,19234,0,19234,5872,0,0,0,15822,21694,-2460,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,19042,27,0,Financially disadvantaged people,FALSE,NA,19234,0,accurate,21694,0,accurate,16,367,not excessive,0,0,0,balanced
35232394922,The Trustee For Kingdom Investment Fund,VIC,Large,TRUE,Emergency relief,TRUE,0,0,0,0,2559058,0,2626625,0,2626625,0,0,2991542,0,30325,3021867,-395242,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,0,67567,0,General community in Australia,FALSE,NA,2626625,0,accurate,3021867,0,accurate,0,0,not excessive,0,0,0,balanced
35292673605,Maltese La Valette Association Inc Reg No A0019743N,VIC,Small,TRUE,Social services,TRUE,0,0,0,30,944,7389,15868,250,16118,0,0,4432,0,1951,6383,9735,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,3889,146,3500,General community in Australia,FALSE,NA,16118,0,accurate,6383,0,accurate,30,0,not excessive,0,3500,0.21714852959424247,balanced
35305058602,The Cher Family Foundation,VIC,Small,TRUE,Social services,TRUE,0,0,0,2,0,16052,108397,0,108397,0,0,72510,0,5813,78323,30074,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,92345,0,General community in Australia,FALSE,NA,108397,0,accurate,78323,0,accurate,2,0,not excessive,0,0,0,balanced
35332929460,Victoria Police Provident Fund,VIC,Small,TRUE,Social services,TRUE,0,0,0,8,0,0,88663,127,88790,0,0,166976,0,49471,216447,-127657,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,88663,0,General community in Australia,TRUE,"Victoria Police members, ex members and their families",88790,0,accurate,216447,0,accurate,8,0,not excessive,0,0,0,balanced
35337485802,Bubup Womindjeka Family and Children's Centre Association Inc,VIC,Large,TRUE,Other education,TRUE,50,12,2,0,0,4151402,4520203,0,4520203,3292042,0,0,0,1075381,4367423,152780,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,0,0,368801,Early childhood - aged under 6,FALSE,NA,4520203,0,accurate,4367423,0,accurate,64,51438.15625,not excessive,0,368801,0.08158947728675017,balanced
35351986486,The Trustee For The Brainwave Trust,VIC,Large,TRUE,Other health service delivery,TRUE,0,6,0,80,661451,436293,1097744,0,1097744,376587,0,211852,0,343755,932194,165550,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,0,0,0,Children - aged 6 to under 15,FALSE,NA,1097744,0,accurate,932194,0,accurate,86,4378.918604651163,not excessive,0,0,0,balanced
35392258682,Leslie Moorhead Pre School Centre Inc,VIC,Medium,TRUE,Other education,TRUE,0,8,0,12,0,19757,350103,0,350103,245781,0,0,0,78607,324388,25715,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,86245,0,244101,Early childhood - aged under 6,FALSE,NA,350103,0,accurate,324388,0,accurate,20,12289.05,not excessive,0,244101,0.6972262448479447,balanced
35430554780,VCS Foundation Ltd,VIC,Large,TRUE,Other health service delivery,TRUE,107,47,27,0,0,353482,25349828,0,25349828,16032146,0,0,0,8680170,24712316,637512,2017,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,2516887,0,22479459,General community in Australia,FALSE,NA,25349828,0,accurate,24712316,0,accurate,181,88575.39226519337,not excessive,0,22479459,0.8867696853801138,balanced
35432137202,Duke Street Community House Association,VIC,Medium,TRUE,Economic social community development,TRUE,0,10,4,16,0,43348,386300,0,386300,348295,0,0,0,52385,400680,-14380,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,72479,1612,268861,Financially disadvantaged people,FALSE,NA,386300,0,accurate,400680,0,accurate,30,11609.833333333334,not excessive,0,268861,0.6959901630856847,balanced
35434905544,Doris Blackburn Pre School Inc,VIC,Medium,TRUE,Other education,TRUE,1,12,0,10,0,20479,669600,0,669600,513543,0,0,0,98556,612099,57501,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,144729,3499,500893,Early childhood - aged under 6,FALSE,NA,669600,0,accurate,612099,0,accurate,23,22327.956521739132,not excessive,0,500893,0.7480480884109917,balanced
35441293080,MISSION INDIA FAITH HOPE AND LOVE INC,Victoria,Small,TRUE,International activities,TRUE,0,0,0,5,186,0,186,0,186,0,0,0,6030,0,6030,-5844,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,0,Overseas communities or charities,FALSE,NA,186,0,accurate,6030,0,accurate,5,0,not excessive,0,0,0,balanced
35534063578,Arch Of Victory/Avenue Of Honour Committee Incorporated,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,20,108285,10000,176181,0,176181,0,0,0,0,10095,10095,166086,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,2896,55000,General community in Australia,FALSE,NA,176181,0,accurate,10095,0,accurate,20,0,not excessive,0,55000,0.312178952327436,balanced
35541268863,Grace Community Church Wangaratta Part of the Presbyterian Reformed Church Australia,VIC,Small,TRUE,Economic social community development,TRUE,1,0,0,25,104473,0,105210,0,105210,72098,0,0,5351,14301,91750,13460,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,737,0,Families,FALSE,NA,105210,0,accurate,91750,0,accurate,26,2773,not excessive,0,0,0,balanced
35568362656,Workforce Plus Inc,VIC,Medium,TRUE,Employment training,TRUE,1,2,1,5,0,0,441003,0,441003,146657,0,0,0,380177,526834,-85831,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,0,441003,Youth - aged 15 to under 25,FALSE,NA,441003,0,accurate,526834,0,accurate,9,16295.222222222223,not excessive,0,441003,1,balanced
35582901627,Victorian Adoption Network For Information And Self Help Association,VIC,Medium,TRUE,Social services,TRUE,1,7,0,6,315,85971,594151,0,594151,404468,0,11158,0,145950,561576,32575,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,2650,505215,Adults - aged 25 to under 65,FALSE,NA,594151,0,accurate,561576,0,accurate,14,28890.571428571428,not excessive,0,505215,0.8503141457306308,balanced
35677151893,Barrier Breakers Inc,VIC,Small,TRUE,Mental health crisis intervention,TRUE,0,4,0,15,16060,48272,68332,0,68332,44283,0,0,0,48501,92784,-24452,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,0,4000,People with disabilities,FALSE,NA,68332,0,accurate,92784,0,accurate,19,2330.684210526316,not excessive,0,4000,0.05853772756541591,balanced
35678241392,Cann River Rsl Sub-Branch,VIC,Small,TRUE,Social services,TRUE,0,0,0,3,0,640,740,0,740,0,0,0,0,241,241,499,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,100,Veterans and/or their families,FALSE,NA,740,0,accurate,241,0,accurate,3,0,not excessive,0,100,0.13513513513513514,balanced
35708464538,Benalla Trust Foundation,VIC,Small,TRUE,Emergency relief,TRUE,0,0,0,5,1800,0,1800,5455,7255,0,0,0,0,14929,14929,-7674,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,0,Financially disadvantaged people,FALSE,NA,7255,0,accurate,14929,0,accurate,5,0,not excessive,0,0,0,balanced
35721147626,SOUTH WEST CO-OP LTD,VIC,Small,TRUE,Housing activities,TRUE,0,0,0,6,0,82692,82692,0,82692,0,0,0,0,79150,79150,3542,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,0,0,General community in Australia,FALSE,NA,82692,0,accurate,79150,0,accurate,6,0,not excessive,0,0,0,balanced
35772201694,Mansfield Support Group For Carers and People with Special Needs Inc.,VIC,Small,TRUE,Emergency relief,TRUE,0,0,0,4,0,3715,9743,43,9786,1293,0,0,0,3434,4727,5059,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,6028,Children - aged 6 to under 15,FALSE,NA,9786,0,accurate,4727,0,accurate,4,323.25,not excessive,0,6028,0.615982015123646,balanced
35795165583,Amicus Group Inc,VIC,Large,TRUE,Social services,TRUE,7,45,55,5,0,117526,4845783,9058,4854841,3965635,0,0,0,605966,4571601,283240,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,778247,20523,3929487,People with disabilities,FALSE,NA,4854841,0,accurate,4571601,0,accurate,112,35407.455357142855,not excessive,0,3929487,0.8093956115143627,balanced
35799716590,Shakthi Migrant & Refugee Women's Support Group Melbourne Inc.,VIC,Small,TRUE,Social services,TRUE,0,0,1,5,31100,0,52270,0,52270,11064,0,0,0,33840,44904,7366,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,0,21170,"Migrants, refugees or asylum seekers",FALSE,NA,52270,0,accurate,44904,0,accurate,6,1844,not excessive,0,21170,0.4050124354314138,balanced
35823252867,Cobaw Community Health Services Limited,VIC,Large,TRUE,Other health service delivery,TRUE,9,77,4,48,22386,340427,6172984,0,6172984,5033601,0,0,0,1512924,6546525,-373541,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,284217,74969,5450985,General community in Australia,FALSE,NA,6172984,0,accurate,6546525,0,accurate,138,36475.36956521739,not excessive,0,5450985,0.8830388998254329,balanced
